AAV.104223/ORF/1-2214/2214/+_10001	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10002	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10003	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10004	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10005	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10006	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10007	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10008	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10009	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10010	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10011	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10012	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10013	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10014	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10015	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10016	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10017	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10018	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10019	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10020	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10021	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10022	NC_006152.1
AAV.104223/ORF/1-2214/2214/+_10026	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10027	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10028	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10029	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10030	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10032	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10033	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10034	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10034	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10034	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10034	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10035	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10035	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10035	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10035	NC_002077.1
AAV.104223/ORF/1-2214/2214/+_10036	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10036	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10037	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10037	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10038	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10038	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10039	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10040	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10041	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10042	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10042	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10042	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10042	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10042	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10042	NC_002077.1
AAV.104223/ORF/1-2214/2214/+_10042	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10043	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10043	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10043	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10043	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10043	NC_002077.1
AAV.104223/ORF/1-2214/2214/+_10043	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10044	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10044	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10044	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10044	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10044	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10044	NC_002077.1
AAV.104223/ORF/1-2214/2214/+_10044	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10044	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10045	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10045	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10045	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10045	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10045	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10045	ENA|AAS99264|AAS99264.1
AAV.104223/ORF/1-2214/2214/+_10045	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10045	NC_002077.1
AAV.104223/ORF/1-2214/2214/+_10045	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10046	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10046	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10046	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10046	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10046	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10046	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10046	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10046	NC_002077.1
AAV.104223/ORF/1-2214/2214/+_10046	EU285562.1
AAV.104223/ORF/1-2214/2214/+_10046	ENA|AAS99264|AAS99264.1
AAV.104223/ORF/1-2214/2214/+_10046	ENA|U48704|U48704.1
AAV.104223/ORF/1-2214/2214/+_10047	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10047	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10047	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10047	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10047	ENA|AF513851|AF513851.1
AAV.104223/ORF/1-2214/2214/+_10047	ENA|AAS99264|AAS99264.1
AAV.104223/ORF/1-2214/2214/+_10047	ENA|AF028704|AF028704.1
AAV.104223/ORF/1-2214/2214/+_10047	NC_002077.1
AAV.104223/ORF/1-2214/2214/+_10047	NC_001401.2
AAV.104223/ORF/1-2214/2214/+_10047	EU285562.1
AAV.104223/ORF/1-2214/2214/+_10048	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10048	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10048	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10048	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10048	ENA|AAS99264|AAS99264.1
AAV.104223/ORF/1-2214/2214/+_10049	ENA|AAN03857|AAN03857.1
AAV.104223/ORF/1-2214/2214/+_10049	ENA|AAT46337|AAT46337.1
AAV.104223/ORF/1-2214/2214/+_10049	AY243015.1
AAV.104223/ORF/1-2214/2214/+_10049	AY242997.1
AAV.104223/ORF/1-2214/2214/+_10049	ENA|AAS99264|AAS99264.1
AAV.104223/ORF/1-2214/2214/+_10050	ENA|AAN03857|AAN03857.1
