AAV.102090/ORF/1-2220/2220/+_10001	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10001	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10001	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10001	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10001	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10001	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10001	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10001	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10001	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10002	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10002	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10002	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10002	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10002	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10002	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10002	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10002	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10002	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10003	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10003	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10003	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10003	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10004	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10004	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10004	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10004	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10004	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10004	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10005	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10005	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10005	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10005	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10005	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10005	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10005	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10005	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10005	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10006	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10006	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10006	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10006	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10006	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10006	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10006	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10006	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10006	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10007	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10007	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10007	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10007	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10007	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10007	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10007	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10007	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10007	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10008	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10008	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10008	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10008	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10008	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10008	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10008	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10008	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10008	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10009	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10009	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10009	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10009	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10009	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10009	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10009	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10009	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10009	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10010	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10010	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10010	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10010	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10010	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10010	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10010	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10010	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10010	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10010	NC_001401.2
AAV.102090/ORF/1-2220/2220/+_10010	DQ813647.1
AAV.102090/ORF/1-2220/2220/+_10011	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10011	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10011	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10011	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10011	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10011	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10011	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10011	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10011	ENA|AAN03857|AAN03857.1
AAV.102090/ORF/1-2220/2220/+_10011	NC_001401.2
AAV.102090/ORF/1-2220/2220/+_10011	DQ813647.1
AAV.102090/ORF/1-2220/2220/+_10012	AY242997.1
AAV.102090/ORF/1-2220/2220/+_10012	AY243015.1
AAV.102090/ORF/1-2220/2220/+_10012	ENA|AF513851|AF513851.1
AAV.102090/ORF/1-2220/2220/+_10012	ENA|AAT46337|AAT46337.1
AAV.102090/ORF/1-2220/2220/+_10012	AY243003.1
AAV.102090/ORF/1-2220/2220/+_10012	AY631966.1
AAV.102090/ORF/1-2220/2220/+_10012	NC_002077.1
AAV.102090/ORF/1-2220/2220/+_10012	ENA|AF028704|AF028704.1
AAV.102090/ORF/1-2220/2220/+_10012	ENA|AAN03857|AAN03857.1
