AAV.100304/ORF/1-2214/2214/+_10001	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10002	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10003	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10004	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10005	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10006	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10007	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10008	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10008	DQ813647.1
AAV.100304/ORF/1-2214/2214/+_10009	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10009	DQ813647.1
AAV.100304/ORF/1-2214/2214/+_10010	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10010	DQ813647.1
AAV.100304/ORF/1-2214/2214/+_10010	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10010	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10010	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10010	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10010	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10010	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10010	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10010	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10010	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10011	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10011	DQ813647.1
AAV.100304/ORF/1-2214/2214/+_10011	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10011	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10011	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10011	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10011	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10011	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10011	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10011	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10011	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10012	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10012	DQ813647.1
AAV.100304/ORF/1-2214/2214/+_10013	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10013	DQ813647.1
AAV.100304/ORF/1-2214/2214/+_10014	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10014	DQ813647.1
AAV.100304/ORF/1-2214/2214/+_10014	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10015	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10016	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10017	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10018	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10018	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10018	EU285562.1
AAV.100304/ORF/1-2214/2214/+_10018	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10018	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10018	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10018	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10018	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10018	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10018	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10018	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10019	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10019	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10019	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10019	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10019	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10019	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10019	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10019	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10019	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10019	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10019	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10020	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10020	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10020	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10020	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10020	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10020	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10020	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10020	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10020	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10021	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10021	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10021	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10021	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10021	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10021	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10021	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10021	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10021	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10021	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10022	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10022	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10022	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10022	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10022	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10022	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10022	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10022	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10022	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10022	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10023	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10023	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10023	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10023	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10023	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10023	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10023	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10023	AY243003.1
AAV.100304/ORF/1-2214/2214/+_10023	AY631966.1
AAV.100304/ORF/1-2214/2214/+_10023	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10024	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10024	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10024	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10024	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10024	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10024	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10025	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10025	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10027	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10027	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10027	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10028	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10028	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10028	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10029	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10029	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10029	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10030	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10030	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10030	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10031	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10031	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10031	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10032	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10032	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10032	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10032	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10032	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10033	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10033	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10033	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10033	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10034	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10034	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10034	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10035	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10035	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10035	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10035	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10036	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10036	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10037	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10037	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10038	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10039	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10040	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10041	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10043	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10044	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10044	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10044	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10044	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10044	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10044	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10045	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10045	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10045	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10045	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10045	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10045	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10045	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10046	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10046	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10046	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10046	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10046	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10046	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10046	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10047	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10047	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10047	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10047	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10047	AY242997.1
AAV.100304/ORF/1-2214/2214/+_10047	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10047	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10048	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10048	EU285562.1
AAV.100304/ORF/1-2214/2214/+_10049	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10050	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10051	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10052	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10052	ENA|U48704|U48704.1
AAV.100304/ORF/1-2214/2214/+_10053	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10053	ENA|U48704|U48704.1
AAV.100304/ORF/1-2214/2214/+_10054	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10055	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10056	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10056	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10056	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10056	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10056	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10056	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10056	EU285562.1
AAV.100304/ORF/1-2214/2214/+_10057	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10057	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10057	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10057	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10057	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10057	EU285562.1
AAV.100304/ORF/1-2214/2214/+_10057	NC_001401.2
AAV.100304/ORF/1-2214/2214/+_10057	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10058	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10058	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10058	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10058	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10058	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10059	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10059	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10059	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10059	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10059	ENA|AAS99264|AAS99264.1
AAV.100304/ORF/1-2214/2214/+_10060	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10060	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10060	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10060	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10061	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10061	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10061	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10062	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10062	ENA|AAN03857|AAN03857.1
AAV.100304/ORF/1-2214/2214/+_10062	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10063	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10063	ENA|AAT46337|AAT46337.1
AAV.100304/ORF/1-2214/2214/+_10065	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10065	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10066	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10066	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10067	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10067	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10068	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10068	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10068	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10069	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10069	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10069	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10069	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10070	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10070	NC_002077.1
AAV.100304/ORF/1-2214/2214/+_10070	ENA|AF513851|AF513851.1
AAV.100304/ORF/1-2214/2214/+_10070	AY243015.1
AAV.100304/ORF/1-2214/2214/+_10071	ENA|AF028704|AF028704.1
AAV.100304/ORF/1-2214/2214/+_10071	NC_002077.1
